from_id,to_id,fromid_toid,route_number,at,from_x,from_y,to_x,to_y,total_route_time,route_time,route_distance,route_total_lines
5861326,5785640,5861326_5785640,1,08:10:00,24.9704379,60.3119173,24.8560344,60.3999406,125,99,22917.6,2
5861326,5785641,5861326_5785641,1,08:10:00,24.9704379,60.3119173,24.8605682,60.4000135,123,102,23123.5,2
5861326,5785642,5861326_5785642,1,08:10:00,24.9704379,60.3119173,24.865102,60.4000863,125,103,23241.3,2
5861326,5785643,5861326_5785643,1,08:10:00,24.9704379,60.3119173,24.8696358,60.4001589,129,107,23534.2,2
5861326,5787544,5861326_5787544,1,08:10:00,24.9704379,60.3119173,24.8425817,60.3974778,118,92,22428.2,2
5861326,5787545,5861326_5787545,1,08:10:00,24.9704379,60.3119173,24.8471151,60.3975511,119,93,22497.3,2
5861326,5787546,5861326_5787546,1,08:10:00,24.9704379,60.3119173,24.8516485,60.3976244,123,96,22723.1,2
5861326,5787547,5861326_5787547,1,08:10:00,24.9704379,60.3119173,24.856182,60.3976975,129,109,23622.4,2
5861326,5787548,5861326_5787548,1,08:10:00,24.9704379,60.3119173,24.8607154,60.3977704,125,105,23349.9,2
5861326,5787549,5861326_5787549,1,08:10:00,24.9704379,60.3119173,24.8652489,60.3978432,129,109,23642.3,2
5861326,5787550,5861326_5787550,1,08:26:00,24.9704379,60.3119173,24.8697825,60.3979158,173,163,22683.4,1
5861326,5789447,5861326_5789447,1,08:10:00,24.9704379,60.3119173,24.829131,60.3950136,86,59,20153.7,2
5861326,5789448,5861326_5789448,1,08:10:00,24.9704379,60.3119173,24.833664,60.3950874,90,63,20434,2
5861326,5789449,5861326_5789449,1,08:10:00,24.9704379,60.3119173,24.8381971,60.3951611,92,66,19813.7,2
5861326,5789450,5861326_5789450,1,08:10:00,24.9704379,60.3119173,24.8427302,60.3952347,122,95,22664.5,2
5861326,5789451,5861326_5789451,1,08:10:00,24.9704379,60.3119173,24.8472632,60.3953081,122,96,22702.8,2
5861326,5789452,5861326_5789452,1,08:10:00,24.9704379,60.3119173,24.8517964,60.3953813,122,102,20282.7,2
5861326,5789453,5861326_5789453,1,08:10:00,24.9704379,60.3119173,24.8563295,60.3954544,123,103,20319.1,2
5861326,5789454,5861326_5789454,1,08:10:00,24.9704379,60.3119173,24.8608627,60.3955273,124,104,20406,2
5861326,5789455,5861326_5789455,1,08:10:00,24.9704379,60.3119173,24.8653958,60.3956001,126,107,20582.3,2
5861326,5789456,5861326_5789456,1,08:26:00,24.9704379,60.3119173,24.8699291,60.3956727,171,161,22522.6,1
5861326,5791353,5861326_5791353,1,08:10:00,24.9704379,60.3119173,24.8247477,60.3926965,94,67,20699.5,2
5861326,5791354,5861326_5791354,1,08:10:00,24.9704379,60.3119173,24.8292804,60.3927705,90,64,20467.4,2
5861326,5791355,5861326_5791355,1,08:10:00,24.9704379,60.3119173,24.8338131,60.3928443,87,60,19406.6,2
5861326,5791356,5861326_5791356,1,08:10:00,24.9704379,60.3119173,24.8383458,60.392918,87,61,19468.5,2
5861326,5791357,5861326_5791357,1,08:10:00,24.9704379,60.3119173,24.8428786,60.3929916,89,62,19556,2
5861326,5791358,5861326_5791358,1,08:10:00,24.9704379,60.3119173,24.8474114,60.393065,121,101,20171.5,2
5861326,5791359,5861326_5791359,1,08:10:00,24.9704379,60.3119173,24.8519442,60.3931382,118,98,19973.9,2
5861326,5791360,5861326_5791360,1,08:10:00,24.9704379,60.3119173,24.856477,60.3932113,119,99,20028.1,2
5861326,5791361,5861326_5791361,1,08:10:00,24.9704379,60.3119173,24.8610099,60.3932842,124,104,20381.5,2
5861326,5791362,5861326_5791362,1,08:10:00,24.9704379,60.3119173,24.8655427,60.3933569,128,108,20692.6,2
5861326,5791363,5861326_5791363,1,08:26:00,24.9704379,60.3119173,24.8700756,60.3934295,171,161,22517.6,1
5861326,5793258,5861326_5793258,1,08:10:00,24.9704379,60.3119173,24.820365,60.3903793,99,72,21085.5,2
5861326,5793259,5861326_5793259,1,08:10:00,24.9704379,60.3119173,24.8248974,60.3904534,95,68,20785.2,2
5861326,5793260,5861326_5793260,1,08:10:00,24.9704379,60.3119173,24.8294298,60.3905274,95,69,20819.7,2
5861326,5793261,5861326_5793261,1,08:10:00,24.9704379,60.3119173,24.8339622,60.3906013,85,58,19279.5,2
5861326,5793262,5861326_5793262,1,08:10:00,24.9704379,60.3119173,24.8384946,60.390675,83,57,19175.1,2
5861326,5793263,5861326_5793263,1,08:10:00,24.9704379,60.3119173,24.843027,60.3907485,84,57,19236.1,2
5861326,5793264,5861326_5793264,1,08:10:00,24.9704379,60.3119173,24.8475595,60.3908219,114,94,19718.3,2
5861326,5793265,5861326_5793265,1,08:10:00,24.9704379,60.3119173,24.852092,60.3908951,115,95,19758.8,2
5861326,5793266,5861326_5793266,1,08:10:00,24.9704379,60.3119173,24.8566245,60.3909681,115,95,19767.9,2
5861326,5793267,5861326_5793267,1,08:10:00,24.9704379,60.3119173,24.8611571,60.3910411,126,106,20542.5,2
5861326,5793268,5861326_5793268,1,08:10:00,24.9704379,60.3119173,24.8656896,60.3911138,132,112,20939.9,2
5861326,5793269,5861326_5793269,1,08:23:00,24.9704379,60.3119173,24.8702222,60.3911864,170,159,22383.1,1
5861326,5793270,5861326_5793270,1,08:23:00,24.9704379,60.3119173,24.8747548,60.3912589,167,156,22202.5,1
5861326,5795164,5861326_5795164,1,08:10:00,24.9704379,60.3119173,24.820515,60.3881362,100,74,21160.4,2
5861326,5795165,5861326_5795165,1,08:10:00,24.9704379,60.3119173,24.825047,60.3882104,101,75,21241.8,2
5861326,5795166,5861326_5795166,1,08:10:00,24.9704379,60.3119173,24.8295791,60.3882844,100,74,21171.9,2
5861326,5795167,5861326_5795167,1,08:10:00,24.9704379,60.3119173,24.8341112,60.3883582,80,53,18954,2
5861326,5795168,5861326_5795168,1,08:10:00,24.9704379,60.3119173,24.8386433,60.3884319,80,53,18954.7,2
5861326,5795169,5861326_5795169,1,08:10:00,24.9704379,60.3119173,24.8431754,60.3885054,81,55,19049.1,2
5861326,5795170,5861326_5795170,1,08:10:00,24.9704379,60.3119173,24.8477076,60.3885788,110,90,19448.7,2
5861326,5795171,5861326_5795171,1,08:10:00,24.9704379,60.3119173,24.8522398,60.388652,109,89,19367.4,2
5861326,5795172,5861326_5795172,1,08:10:00,24.9704379,60.3119173,24.856772,60.388725,114,94,19702,2
5861326,5795173,5861326_5795173,1,08:10:00,24.9704379,60.3119173,24.8613042,60.3887979,117,97,19930.6,2
5861326,5795174,5861326_5795174,1,08:10:00,24.9704379,60.3119173,24.8658365,60.3888707,114,95,19740.2,2
5861326,5795175,5861326_5795175,1,08:10:00,24.9704379,60.3119173,24.8703687,60.3889433,114,94,19677.5,2
5861326,5795176,5861326_5795176,1,08:23:00,24.9704379,60.3119173,24.874901,60.3890157,168,157,22239,1
5861326,5797069,5861326_5797069,1,08:41:00,24.9704379,60.3119173,24.8161332,60.3858189,103,74,18232,2
5861326,5797070,5861326_5797070,1,08:10:00,24.9704379,60.3119173,24.8206649,60.3858932,103,76,21358.7,2
5861326,5797071,5861326_5797071,1,08:10:00,24.9704379,60.3119173,24.8251967,60.3859673,105,78,21475.7,2
5861326,5797072,5861326_5797072,1,08:10:00,24.9704379,60.3119173,24.8297284,60.3860413,81,55,19045.3,2
5861326,5797073,5861326_5797073,1,08:10:00,24.9704379,60.3119173,24.8342602,60.3861151,77,51,18760.4,2
5861326,5797074,5861326_5797074,1,08:10:00,24.9704379,60.3119173,24.838792,60.3861888,76,49,18656,2
5861326,5797075,5861326_5797075,1,08:10:00,24.9704379,60.3119173,24.8433238,60.3862623,79,52,18864.6,2
5861326,5797076,5861326_5797076,1,08:10:00,24.9704379,60.3119173,24.8478557,60.3863357,106,86,19131.8,2
5861326,5797077,5861326_5797077,1,08:10:00,24.9704379,60.3119173,24.8523875,60.3864089,108,88,19258.4,2
5861326,5797078,5861326_5797078,1,08:10:00,24.9704379,60.3119173,24.8569194,60.3864819,112,93,19592.1,2
5861326,5797079,5861326_5797079,1,08:10:00,24.9704379,60.3119173,24.8614514,60.3865548,111,91,19499.2,2
5861326,5797080,5861326_5797080,1,08:10:00,24.9704379,60.3119173,24.8659833,60.3866276,112,92,19544,2
5861326,5797081,5861326_5797081,1,08:10:00,24.9704379,60.3119173,24.8705153,60.3867002,111,92,19530,2
5861326,5797082,5861326_5797082,1,08:23:00,24.9704379,60.3119173,24.8750473,60.3867726,117,106,18669.1,1
5861326,5798974,5861326_5798974,1,08:41:00,24.9704379,60.3119173,24.8117521,60.3835014,88,55,16859,2
5861326,5798975,5861326_5798975,1,08:10:00,24.9704379,60.3119173,24.8162835,60.3835758,108,82,21719,2
5861326,5798976,5861326_5798976,1,08:10:00,24.9704379,60.3119173,24.8208149,60.3836501,108,81,21713.4,2
5861326,5798977,5861326_5798977,1,08:10:00,24.9704379,60.3119173,24.8253463,60.3837242,108,82,21720.3,2
5861326,5798978,5861326_5798978,1,08:10:00,24.9704379,60.3119173,24.8298777,60.3837982,79,52,18612.6,2
5861326,5798979,5861326_5798979,1,08:10:00,24.9704379,60.3119173,24.8344092,60.383872,76,50,18435.8,2
5861326,5798980,5861326_5798980,1,08:10:00,24.9704379,60.3119173,24.8389407,60.3839457,76,50,18436,2
5861326,5798981,5861326_5798981,1,08:10:00,24.9704379,60.3119173,24.8434722,60.3840192,80,53,18707.6,2
5861326,5798982,5861326_5798982,1,08:10:00,24.9704379,60.3119173,24.8480037,60.3840926,103,84,18963.9,2
5861326,5798983,5861326_5798983,1,08:10:00,24.9704379,60.3119173,24.8525353,60.3841658,102,82,18838.3,2
5861326,5798984,5861326_5798984,1,08:10:00,24.9704379,60.3119173,24.8570669,60.3842388,101,82,18831.4,2
5861326,5798985,5861326_5798985,1,08:10:00,24.9704379,60.3119173,24.8615985,60.3843117,107,87,19196.1,2
5861326,5798986,5861326_5798986,1,08:10:00,24.9704379,60.3119173,24.8661301,60.3843844,105,85,19058.1,2
5861326,5798987,5861326_5798987,1,08:10:00,24.9704379,60.3119173,24.8706618,60.384457,108,89,19314.1,2
5861326,5798988,5861326_5798988,1,08:23:00,24.9704379,60.3119173,24.8751934,60.3845294,111,100,18253.3,1
5861326,5800879,5861326_5800879,1,08:41:00,24.9704379,60.3119173,24.8073716,60.3811838,81,48,16362.7,2
5861326,5800880,5861326_5800880,1,08:41:00,24.9704379,60.3119173,24.8119026,60.3812584,85,52,16641.5,2
5861326,5800881,5861326_5800881,1,08:10:00,24.9704379,60.3119173,24.8164337,60.3813328,111,84,21923.6,2
5861326,5800882,5861326_5800882,1,08:10:00,24.9704379,60.3119173,24.8209648,60.3814071,93,70,18521,2
5861326,5800883,5861326_5800883,1,08:10:00,24.9704379,60.3119173,24.8254959,60.3814812,93,71,18556.8,2
5861326,5800884,5861326_5800884,1,08:10:00,24.9704379,60.3119173,24.830027,60.3815551,78,51,18560.8,2
5861326,5800885,5861326_5800885,1,08:10:00,24.9704379,60.3119173,24.8345581,60.381629,75,48,18333.8,2
5861326,5800886,5861326_5800886,1,08:10:00,24.9704379,60.3119173,24.8390893,60.3817026,77,50,18477.1,2
5861326,5800887,5861326_5800887,1,08:10:00,24.9704379,60.3119173,24.8436205,60.3817761,81,54,18750.6,2
5861326,5800888,5861326_5800888,1,08:10:00,24.9704379,60.3119173,24.8481517,60.3818495,92,72,18175,2
5861326,5800889,5861326_5800889,1,08:10:00,24.9704379,60.3119173,24.852683,60.3819227,98,78,18578.8,2
5861326,5800890,5861326_5800890,1,08:10:00,24.9704379,60.3119173,24.8572143,60.3819957,99,79,18654.7,2
5861326,5800891,5861326_5800891,1,08:10:00,24.9704379,60.3119173,24.8617456,60.3820686,102,82,18865.8,2
5861326,5800892,5861326_5800892,1,08:10:00,24.9704379,60.3119173,24.8662769,60.3821413,101,81,18802.4,2
5861326,5800893,5861326_5800893,1,08:10:00,24.9704379,60.3119173,24.8708082,60.3822139,103,84,18963.9,2
5861326,5800894,5861326_5800894,1,08:23:00,24.9704379,60.3119173,24.8753396,60.3822863,110,98,18162.5,1
5861326,5800895,5861326_5800895,1,08:23:00,24.9704379,60.3119173,24.879871,60.3823586,106,95,17922.9,1
5861326,5802783,5861326_5802783,1,08:41:00,24.9704379,60.3119173,24.8029917,60.378866,80,46,16264.6,2
5861326,5802784,5861326_5802784,1,08:41:00,24.9704379,60.3119173,24.8075224,60.3789407,78,45,16145.3,2
5861326,5802785,5861326_5802785,1,08:41:00,24.9704379,60.3119173,24.8120531,60.3790153,82,49,16424,2
5861326,5802786,5861326_5802786,1,08:10:00,24.9704379,60.3119173,24.8165839,60.3790897,95,72,18658.1,2
5861326,5802787,5861326_5802787,1,08:10:00,24.9704379,60.3119173,24.8211146,60.379164,91,69,18420.9,2
5861326,5802788,5861326_5802788,1,08:10:00,24.9704379,60.3119173,24.8256454,60.3792381,88,66,18223.1,2
5861326,5802789,5861326_5802789,1,08:10:00,24.9704379,60.3119173,24.8301762,60.3793121,88,66,18223.5,2
5861326,5802790,5861326_5802790,1,08:10:00,24.9704379,60.3119173,24.8347071,60.3793859,78,52,18583,2
5861326,5802791,5861326_5802791,1,08:10:00,24.9704379,60.3119173,24.8392379,60.3794595,76,52,18601,2
5861326,5802792,5861326_5802792,1,08:10:00,24.9704379,60.3119173,24.8437688,60.379533,81,57,18977,2
5861326,5802793,5861326_5802793,1,08:10:00,24.9704379,60.3119173,24.8482997,60.3796064,89,69,17946.9,2
5861326,5802794,5861326_5802794,1,08:10:00,24.9704379,60.3119173,24.8528307,60.3796795,94,74,18282.3,2
5861326,5802795,5861326_5802795,1,08:10:00,24.9704379,60.3119173,24.8573616,60.3797526,94,74,18282.8,2
5861326,5802796,5861326_5802796,1,08:10:00,24.9704379,60.3119173,24.8618926,60.3798255,95,75,18396.5,2
5861326,5802797,5861326_5802797,1,08:10:00,24.9704379,60.3119173,24.8664236,60.3798982,100,81,18757.8,2
5861326,5802798,5861326_5802798,1,08:10:00,24.9704379,60.3119173,24.8709547,60.3799708,103,83,18932.2,2
5861326,5802799,5861326_5802799,1,08:23:00,24.9704379,60.3119173,24.8754857,60.3800432,102,91,17605.8,1
5861326,5802800,5861326_5802800,1,08:23:00,24.9704379,60.3119173,24.8800168,60.3801154,101,89,17526.7,1
5861326,5802801,5861326_5802801,1,08:23:00,24.9704379,60.3119173,24.8845479,60.3801875,106,95,17894.8,1
5861326,5804689,5861326_5804689,1,08:41:00,24.9704379,60.3119173,24.8031428,60.376623,77,44,16098.7,2
5861326,5804690,5861326_5804690,1,08:41:00,24.9704379,60.3119173,24.8076732,60.3766977,75,41,15927.8,2
5861326,5804691,5861326_5804691,1,08:41:00,24.9704379,60.3119173,24.8122036,60.3767723,84,51,16581.4,2
5861326,5804692,5861326_5804692,1,08:41:00,24.9704379,60.3119173,24.816734,60.3768467,87,54,16773.6,2
5861326,5804693,5861326_5804693,1,08:10:00,24.9704379,60.3119173,24.8212645,60.3769209,91,69,18421.8,2
5861326,5804694,5861326_5804694,1,08:10:00,24.9704379,60.3119173,24.8257949,60.376995,85,62,17982.7,2
5861326,5804695,5861326_5804695,1,08:10:00,24.9704379,60.3119173,24.8303255,60.377069,84,61,17908.6,2
5861326,5804696,5861326_5804696,1,08:10:00,24.9704379,60.3119173,24.834856,60.3771428,80,57,17632.7,2
5861326,5804697,5861326_5804697,1,08:10:00,24.9704379,60.3119173,24.8393865,60.3772164,79,56,18870,2
5861326,5804698,5861326_5804698,1,08:10:00,24.9704379,60.3119173,24.8439171,60.3772899,82,58,19039.1,2
5861326,5804699,5861326_5804699,1,08:10:00,24.9704379,60.3119173,24.8484477,60.3773633,86,66,17724.9,2
5861326,5804700,5861326_5804700,1,08:10:00,24.9704379,60.3119173,24.8529784,60.3774364,85,65,17683.2,2
5861326,5804701,5861326_5804701,1,08:10:00,24.9704379,60.3119173,24.857509,60.3775095,89,69,17933.1,2
5861326,5804702,5861326_5804702,1,08:10:00,24.9704379,60.3119173,24.8620397,60.3775823,90,70,17996.9,2
5861326,5804703,5861326_5804703,1,08:10:00,24.9704379,60.3119173,24.8665704,60.3776551,92,72,18146.4,2
5861326,5804704,5861326_5804704,1,08:10:00,24.9704379,60.3119173,24.8711011,60.3777276,94,74,18294.5,2
5861326,5804705,5861326_5804705,1,08:23:00,24.9704379,60.3119173,24.8756318,60.3778,98,87,17361.7,1
5861326,5804706,5861326_5804706,1,08:23:00,24.9704379,60.3119173,24.8801626,60.3778723,98,86,17322.3,1
5861326,5804707,5861326_5804707,1,08:23:00,24.9704379,60.3119173,24.8846934,60.3779444,102,90,17596.4,1
5861326,5806593,5861326_5806593,1,08:41:00,24.9704379,60.3119173,24.7987638,60.3743051,78,44,16113.4,2
5861326,5806594,5861326_5806594,1,08:41:00,24.9704379,60.3119173,24.8032938,60.3743799,72,39,15743.9,2
5861326,5806595,5861326_5806595,1,08:41:00,24.9704379,60.3119173,24.8078239,60.3744546,72,38,15710.3,2
5861326,5806596,5861326_5806596,1,08:41:00,24.9704379,60.3119173,24.812354,60.3745292,81,47,16347.6,2
5861326,5806597,5861326_5806597,1,08:41:00,24.9704379,60.3119173,24.8168841,60.3746036,86,53,16722.8,2
5861326,5806598,5861326_5806598,1,08:41:00,24.9704379,60.3119173,24.8214143,60.3746779,91,57,17033.2,2
5861326,5806599,5861326_5806599,1,08:10:00,24.9704379,60.3119173,24.8259445,60.374752,83,60,17819.2,2
5861326,5806600,5861326_5806600,1,08:10:00,24.9704379,60.3119173,24.8304747,60.3748259,79,57,17591.5,2
5861326,5806601,5861326_5806601,1,08:10:00,24.9704379,60.3119173,24.8350049,60.3748997,77,54,17392.5,2
5861326,5806602,5861326_5806602,1,08:10:00,24.9704379,60.3119173,24.8395351,60.3749733,81,58,17674.8,2
5861326,5806603,5861326_5806603,1,08:10:00,24.9704379,60.3119173,24.8440654,60.3750468,83,60,17823.2,2
5861326,5806604,5861326_5806604,1,08:10:00,24.9704379,60.3119173,24.8485957,60.3751201,86,66,17720.5,2
5861326,5806605,5861326_5806605,1,08:10:00,24.9704379,60.3119173,24.853126,60.3751933,81,61,17407.4,2
5861326,5806606,5861326_5806606,1,08:10:00,24.9704379,60.3119173,24.8576563,60.3752663,84,64,17594.8,2
5861326,5806607,5861326_5806607,1,08:10:00,24.9704379,60.3119173,24.8621867,60.3753392,86,67,17777.4,2
5861326,5806608,5861326_5806608,1,08:10:00,24.9704379,60.3119173,24.8667171,60.3754119,91,71,18097.7,2
5861326,5806609,5861326_5806609,1,08:10:00,24.9704379,60.3119173,24.8712475,60.3754845,96,76,18418.1,2
5861326,5806610,5861326_5806610,1,08:23:00,24.9704379,60.3119173,24.8757779,60.3755569,93,82,17006.5,1
5861326,5806611,5861326_5806611,1,08:23:00,24.9704379,60.3119173,24.8803084,60.3756291,95,84,17166.3,1
5861326,5806612,5861326_5806612,1,08:23:00,24.9704379,60.3119173,24.8848389,60.3757012,99,88,17412.7,1
5861326,5806613,5861326_5806613,1,08:23:00,24.9704379,60.3119173,24.8893694,60.3757732,121,110,18426.6,1
5861326,5808496,5861326_5808496,1,08:41:00,24.9704379,60.3119173,24.7943854,60.371987,76,49,16459.2,2
5861326,5808497,5861326_5808497,1,08:41:00,24.9704379,60.3119173,24.7989151,60.372062,82,49,16440.4,2
5861326,5808498,5861326_5808498,1,08:41:00,24.9704379,60.3119173,24.8034449,60.3721369,81,47,16336.5,2
5861326,5808499,5861326_5808499,1,08:41:00,24.9704379,60.3119173,24.8079746,60.3722116,75,42,15948.3,2
5861326,5808500,5861326_5808500,1,08:41:00,24.9704379,60.3119173,24.8125044,60.3722862,79,46,16239.1,2
5861326,5808501,5861326_5808501,1,08:41:00,24.9704379,60.3119173,24.8170342,60.3723606,91,58,17073.8,2
5861326,5808502,5861326_5808502,1,08:41:00,24.9704379,60.3119173,24.8215641,60.3724348,91,58,17085.8,2
5861326,5808503,5861326_5808503,1,08:10:00,24.9704379,60.3119173,24.8260939,60.3725089,84,61,17917.1,2
5861326,5808504,5861326_5808504,1,08:10:00,24.9704379,60.3119173,24.8306238,60.3725828,80,57,17605,2
5861326,5808505,5861326_5808505,1,08:10:00,24.9704379,60.3119173,24.8351537,60.3726566,74,52,17225.4,2
5861326,5808506,5861326_5808506,1,08:10:00,24.9704379,60.3119173,24.8396837,60.3727302,73,50,17139.5,2
5861326,5808507,5861326_5808507,1,08:10:00,24.9704379,60.3119173,24.8442136,60.3728037,80,59,17260.1,2
5861326,5808508,5861326_5808508,1,08:10:00,24.9704379,60.3119173,24.8487436,60.372877,77,57,17075.2,2
5861326,5808509,5861326_5808509,1,08:10:00,24.9704379,60.3119173,24.8532736,60.3729502,78,59,17210.8,2
5861326,5808510,5861326_5808510,1,08:10:00,24.9704379,60.3119173,24.8578036,60.3730232,83,63,17512,2
5861326,5808511,5861326_5808511,1,08:10:00,24.9704379,60.3119173,24.8623337,60.3730961,81,61,17391.2,2
5861326,5808512,5861326_5808512,1,08:23:00,24.9704379,60.3119173,24.8668638,60.3731688,93,82,16980.2,1
5861326,5808513,5861326_5808513,1,08:23:00,24.9704379,60.3119173,24.8713939,60.3732413,90,79,16779.4,1
5861326,5808514,5861326_5808514,1,08:23:00,24.9704379,60.3119173,24.875924,60.3733137,89,78,16694,1
5861326,5808515,5861326_5808515,1,08:23:00,24.9704379,60.3119173,24.8804541,60.373386,93,82,16985.5,1
5861326,5808516,5861326_5808516,1,08:23:00,24.9704379,60.3119173,24.8849843,60.3734581,96,85,16659.8,1
5861326,5808517,5861326_5808517,1,08:23:00,24.9704379,60.3119173,24.8895145,60.37353,94,82,16484.5,1
5861326,5808518,5861326_5808518,1,08:23:00,24.9704379,60.3119173,24.8940447,60.3736018,100,88,16869.5,1
5861326,5810399,5861326_5810399,1,08:41:00,24.9704379,60.3119173,24.7900077,60.3696688,75,54,16810.4,2
5861326,5810400,5861326_5810400,1,08:41:00,24.9704379,60.3119173,24.794537,60.369744,76,53,16734.3,2
5861326,5810401,5861326_5810401,1,08:41:00,24.9704379,60.3119173,24.7990665,60.369819,85,51,16628.9,2
5861326,5810402,5861326_5810402,1,08:41:00,24.9704379,60.3119173,24.8035959,60.3698939,73,44,16090.5,2
5861326,5810403,5861326_5810403,1,08:41:00,24.9704379,60.3119173,24.8081253,60.3699686,73,44,16104.1,2
5861326,5810404,5861326_5810404,1,08:41:00,24.9704379,60.3119173,24.8126548,60.3700431,81,47,16344.6,2
5861326,5810405,5861326_5810405,1,08:41:00,24.9704379,60.3119173,24.8171843,60.3701175,92,59,17130.6,2
5861326,5810406,5861326_5810406,1,08:41:00,24.9704379,60.3119173,24.8217139,60.3701917,94,60,17235.9,2
5861326,5810407,5861326_5810407,1,08:41:00,24.9704379,60.3119173,24.8262434,60.3702658,96,62,17400.7,2
5861326,5810408,5861326_5810408,1,08:10:00,24.9704379,60.3119173,24.830773,60.3703398,79,56,17540.2,2
5861326,5810409,5861326_5810409,1,08:10:00,24.9704379,60.3119173,24.8353026,60.3704135,70,47,16928.5,2
5861326,5810410,5861326_5810410,1,08:10:00,24.9704379,60.3119173,24.8398322,60.3704872,68,45,16761.9,2
5861326,5810411,5861326_5810411,1,08:10:00,24.9704379,60.3119173,24.8443618,60.3705606,81,60,17331.6,2
5861326,5810412,5861326_5810412,1,08:10:00,24.9704379,60.3119173,24.8488915,60.3706339,73,52,16782.3,2
5861326,5810413,5861326_5810413,1,08:10:00,24.9704379,60.3119173,24.8534212,60.3707071,73,53,16817.3,2
5861326,5810414,5861326_5810414,1,08:10:00,24.9704379,60.3119173,24.8579509,60.3707801,75,55,16988.7,2
5861326,5810415,5861326_5810415,1,08:10:00,24.9704379,60.3119173,24.8624807,60.370853,81,61,17396.2,2
5861326,5810416,5861326_5810416,1,08:23:00,24.9704379,60.3119173,24.8670104,60.3709257,85,74,16424,1
5861326,5810417,5861326_5810417,1,08:23:00,24.9704379,60.3119173,24.8715402,60.3709982,84,73,16391.8,1
5861326,5810418,5861326_5810418,1,08:23:00,24.9704379,60.3119173,24.87607,60.3710706,88,77,16650,1
5861326,5810419,5861326_5810419,1,08:23:00,24.9704379,60.3119173,24.8805999,60.3711428,96,85,17184.3,1
5861326,5810420,5861326_5810420,1,08:23:00,24.9704379,60.3119173,24.8851297,60.3712149,95,84,16586.8,1
5861326,5810421,5861326_5810421,1,08:23:00,24.9704379,60.3119173,24.8896596,60.3712868,94,82,16472.1,1
5861326,5810422,5861326_5810422,1,08:23:00,24.9704379,60.3119173,24.8941895,60.3713586,98,86,16714.1,1
5861326,5810423,5861326_5810423,1,08:23:00,24.9704379,60.3119173,24.8987194,60.3714302,113,102,15853.3,1
5861326,5810457,5861326_5810457,1,08:06:00,24.9704379,60.3119173,25.0527504,60.3737736,76,66,17740.1,3
5861326,5810458,5861326_5810458,1,08:06:00,24.9704379,60.3119173,25.0572811,60.3738398,73,62,17484.4,3
5861326,5810462,5861326_5810462,1,08:06:00,24.9704379,60.3119173,25.0754041,60.3741032,57,44,16739.4,3
5861326,5810463,5861326_5810463,1,08:06:00,24.9704379,60.3119173,25.0799349,60.3741686,55,44,17100.8,3
5861326,5810464,5861326_5810464,1,08:06:00,24.9704379,60.3119173,25.0844657,60.3742339,54,46,17215.1,3
5861326,5812300,5861326_5812300,1,08:41:00,24.9704379,60.3119173,24.7856305,60.3673505,70,50,15820.2,3
5861326,5812301,5861326_5812301,1,08:41:00,24.9704379,60.3119173,24.7901596,60.3674258,73,53,16051.4,3
5861326,5812302,5861326_5812302,1,08:41:00,24.9704379,60.3119173,24.7946887,60.367501,78,59,17134.1,2
5861326,5812303,5861326_5812303,1,08:41:00,24.9704379,60.3119173,24.7992178,60.367576,76,51,15148.8,2
5861326,5812304,5861326_5812304,1,08:41:00,24.9704379,60.3119173,24.8037469,60.3676508,72,48,14895.2,2
5861326,5812305,5861326_5812305,1,08:41:00,24.9704379,60.3119173,24.808276,60.3677255,73,48,14945.8,2
5861326,5812306,5861326_5812306,1,08:41:00,24.9704379,60.3119173,24.8128052,60.3678001,75,50,15058.6,2
5861326,5812307,5861326_5812307,1,08:41:00,24.9704379,60.3119173,24.8173344,60.3678744,77,52,15197,2
5861326,5812308,5861326_5812308,1,08:41:00,24.9704379,60.3119173,24.8218636,60.3679487,89,69,16409.9,2
5861326,5812309,5861326_5812309,1,08:41:00,24.9704379,60.3119173,24.8263928,60.3680227,89,70,16422.3,2
5861326,5812310,5861326_5812310,1,08:41:00,24.9704379,60.3119173,24.8309221,60.3680967,92,72,16619.3,2
5861326,5812311,5861326_5812311,1,08:10:00,24.9704379,60.3119173,24.8354514,60.3681704,70,47,16916.7,2
5861326,5812312,5861326_5812312,1,08:10:00,24.9704379,60.3119173,24.8399807,60.3682441,68,46,16836.1,2
5861326,5812313,5861326_5812313,1,08:10:00,24.9704379,60.3119173,24.84451,60.3683175,68,47,16411.1,2
5861326,5812314,5861326_5812314,1,08:10:00,24.9704379,60.3119173,24.8490394,60.3683908,68,47,16406.6,2
5861326,5812315,5861326_5812315,1,08:10:00,24.9704379,60.3119173,24.8535688,60.368464,70,50,16144.6,2
5861326,5812316,5861326_5812316,1,08:10:00,24.9704379,60.3119173,24.8580982,60.368537,73,53,16346.6,2
5861326,5812317,5861326_5812317,1,08:10:00,24.9704379,60.3119173,24.8626276,60.3686098,76,57,16592.4,2
5861326,5812318,5861326_5812318,1,08:23:00,24.9704379,60.3119173,24.8671571,60.3686825,83,72,16287.9,1
5861326,5812319,5861326_5812319,1,08:23:00,24.9704379,60.3119173,24.8716865,60.3687551,81,70,16141.2,1
5861326,5812320,5861326_5812320,1,08:23:00,24.9704379,60.3119173,24.876216,60.3688274,93,82,16983.5,1
5861326,5812321,5861326_5812321,1,08:23:00,24.9704379,60.3119173,24.8807456,60.3688997,93,82,17005.6,1
